itemID,tagID,count
3290,393,5
3290,824,1
3290,1198,1
3290,1478,1
3290,4657,1
3290,6253,1
3290,6628,1
3290,6629,1
3290,7188,1
3290,7189,1
3290,7190,1
3290,10533,1
3291,3,1
3291,18,1
3291,25,1
3291,33,1
3291,74,1
3291,130,1
3291,195,1
3291,275,3
3292,14,1
3292,16,4
3292,18,1
3292,25,1
3292,33,1
3292,73,1
3292,74,1
3292,79,1
3292,88,1
3292,179,1
3292,195,2
3292,275,7
3292,306,1
3292,735,1
3292,1478,1
3292,1542,2
3292,12208,1
3293,17,1
3293,18,1
3293,39,1
3293,73,1
3293,79,2
3293,81,5
3293,84,4
3293,127,1
3293,210,1
3293,228,1
3293,296,5
3293,494,1
3293,508,1
3293,551,1
3293,724,1
3293,730,1
3293,1426,1
3293,6976,1
3293,7086,1
3293,9827,1
3294,33,1
3294,389,1
3294,391,1
3294,393,1
3294,2244,1
3294,3076,2
3295,10313,1
3296,25,2
3296,130,1
3296,195,1
3296,511,1
3298,25,1
3298,73,1
3298,78,1
3298,79,3
3298,81,1
3298,84,1
3298,130,1
3298,192,1
3298,275,1
3298,285,1
3298,354,1
3298,849,1
3298,1023,1
3298,1355,1
3298,1995,1
3298,2142,1
3298,2191,1
3298,2197,1
3298,3706,1
3299,16,1
3299,81,2
3299,84,2
3299,121,1
3299,127,1
3299,181,3
3299,275,4
3299,1847,1
3299,1858,1
3299,1859,2
3299,2191,1
3299,2199,1
3299,4647,1
3299,5329,1
3299,6482,1
3299,6628,1
3299,6629,1
3299,8503,1
3299,10130,1
3299,10600,1
3300,16,1
3300,18,6
3300,24,1
3300,30,1
3300,33,1
3300,39,2
3300,49,1
3300,73,1
3300,74,1
3300,79,2
3300,81,3
3300,121,2
3300,127,1
3300,130,3
3300,187,1
3300,195,4
3300,199,1
3300,210,1
3300,309,4
3300,396,2
3300,1534,2
3300,9439,1
3300,9592,1
3300,9818,1
3301,24,2
3301,120,1
3301,299,1
3301,308,1
3301,356,1
3301,824,1
3301,974,1
3302,16,2
3302,24,9
3302,25,17
3302,56,1
3302,73,6
3302,79,1
3302,121,1
3302,134,1
3302,137,1
3302,159,1
3302,184,2
3302,192,9
3302,195,4
3302,201,1
3302,206,1
3302,209,1
3302,229,1
3302,231,1
3302,306,1
3302,352,3
3302,405,1
3302,505,1
3302,511,1
3302,695,1
3302,735,1
3302,770,1
3302,824,2
3302,839,1
3302,843,1
3302,850,1
3302,1354,7
3302,2200,1
3302,2349,1
3302,2805,1
3302,3375,1
3302,4141,1
3302,6626,1
3302,7108,1
3302,7797,1
3302,8506,1
3302,12208,1
3303,24,3
3303,25,1
3303,85,3
3303,167,3
3303,203,4
3303,287,1
3303,508,1
3303,625,8
3303,702,1
3303,735,1
3303,958,1
3303,960,1
3303,8503,1
3304,25,1
3304,557,1
3304,825,1
3304,1102,2
3304,8506,1
3305,130,1
3305,850,1
3306,24,5
3306,25,1
3306,73,4
3306,134,3
3306,184,1
3306,185,1
3306,192,2
3306,210,1
3306,213,1
3306,216,1
3306,247,1
3306,292,2
3306,306,2
3306,352,1
3306,481,2
3306,557,1
3306,625,1
3306,735,3
3306,829,1
3306,1102,2
3306,1352,1
3306,1354,2
3306,1355,1
3306,2118,1
3306,2200,1
3306,3375,1
3306,4418,1
3306,8303,1
3307,24,3
3307,134,2
3307,306,3
3307,608,5
3307,1251,2
3307,8300,1
3307,8302,1
3307,8309,1
3307,8310,1
3308,24,2
3308,25,2
3308,73,4
3308,90,1
3308,128,1
3308,184,1
3308,192,4
3308,195,1
3308,387,8
3308,424,1
3308,709,1
3308,735,6
3308,1100,2
3309,83,1
3309,130,2
3309,2613,1
3310,49,1
3310,83,2
3310,130,2
3310,321,3
3310,3048,1
3310,3525,1
3310,4930,1
3310,9639,1
3311,24,1
3311,73,1
3311,134,1
3311,231,1
3311,306,1
3311,557,1
3311,625,1
3311,839,1
3311,1354,1
3313,24,6
3313,85,6
3313,128,1
3313,167,1
3313,228,1
3313,247,2
3313,625,5
3313,695,1
3313,696,1
3313,700,1
3313,735,6
3313,850,1
3313,1097,1
3313,1099,1
3313,1355,1
3313,1550,1
3313,1593,1
3313,1951,1
3313,2606,1
3313,2691,1
3313,4079,3
3313,4920,1
3313,4921,1
3313,4922,1
3313,4932,1
3313,4934,1
3313,6625,1
3313,9428,1
3313,9436,1
3313,9689,1
3313,9824,1
3313,10139,1
3314,24,1
3314,49,1
3314,102,1
3314,167,2
3314,216,1
3314,234,1
3314,346,1
3314,3182,1
3315,102,2
3315,167,1
3315,210,1
3315,352,1
3315,9471,1
3316,24,1
3316,39,4
3316,102,9
3316,103,5
3316,134,1
3316,167,1
3316,210,1
3316,304,3
3316,306,1
3316,311,3
3316,371,1
3316,483,1
3316,508,1
3316,641,2
3316,1455,1
3316,1671,1
3316,6450,1
3316,7462,2
3316,8308,1
3316,8310,1
3316,12287,1
3317,24,1
3317,102,11
3317,103,5
3317,167,6
3317,234,1
3317,304,3
3317,611,2
3317,625,1
3317,730,1
3317,789,1
3317,3173,1
3317,4152,1
3317,4992,1
3317,5367,1
3317,5368,1
3317,5371,1
3317,5376,1
3317,5385,1
3317,5389,1
3317,5390,1
3317,6188,1
3317,6877,1
3317,9285,1
3317,9861,1
3317,9862,1
3318,102,2
3318,167,2
3318,228,1
3318,234,1
3318,238,1
3318,304,1
3318,306,2
3318,625,1
3318,640,2
3318,702,1
3318,1366,1
3318,2511,1
3318,3547,1
3318,3551,1
3318,3554,1
3318,3568,1
3319,18,1
3319,24,1
3319,81,1
3319,121,1
3319,195,1
3319,206,1
3319,292,1
3319,1597,1
3319,1598,1
3319,8531,1
3319,12287,1
3319,12296,1
3320,24,1
3320,56,1
3320,73,1
3320,109,1
3320,195,1
3320,213,1
3320,231,1
3320,306,2
3320,389,1
3320,508,1
3320,713,1
3320,839,1
3320,1494,1
3320,10386,1
3320,10387,1
3320,10740,1
3320,10742,1
3321,193,1
3321,12268,1
3321,12299,1
3322,13,1
3322,24,1
3322,84,1
3322,130,1
3322,134,1
3322,185,1
3322,206,1
3322,228,1
3322,354,1
3322,730,1
3322,989,1
3322,4620,1
3324,18,2
3324,24,2
3324,25,1
3324,39,2
3324,49,1
3324,98,1
3324,102,1
3324,103,1
3324,130,4
3324,140,7
3324,167,2
3324,187,1
3324,213,1
3324,228,1
3324,229,3
3324,238,3
3324,247,1
3324,315,2
3324,352,1
3324,364,2
3324,508,1
3324,512,1
3324,541,2
3324,608,1
3324,713,1
3324,724,1
3324,735,1
3324,781,1
3324,1237,1
3324,1316,3
3324,1870,1
3324,2608,1
3324,2661,1
3324,2664,1
3324,2666,1
3324,2669,1
3324,2670,1
3324,2673,1
3324,2674,4
3324,2675,3
3324,4679,1
3324,4847,1
3324,6149,1
3324,7141,1
3324,7149,1
3324,7151,1
3324,7152,1
3324,8025,1
3324,8414,1
3324,9323,1
3324,10649,1
3324,11778,1
3327,24,2
3327,109,2
3327,724,1
3327,1671,1
3327,8305,1
3327,8306,1
3327,9763,1
3327,9764,1
3328,127,1
3328,130,1
3328,181,1
3328,182,2
3328,253,1
3328,259,4
3328,261,1
3328,1076,1
3328,2139,1
3328,5702,1
3329,234,1
3330,7937,1
3330,11255,1
3331,24,2
3331,127,1
3331,352,1
3332,24,2
3332,109,1
3332,347,1
3332,352,1
3332,432,2
3332,823,1
3332,1609,1
3332,9708,1
3332,9709,1
3332,11488,1
3333,49,2
3333,73,3
3333,79,1
3333,81,1
3333,130,6
3333,181,11
3333,182,5
3333,194,1
3333,210,1
3333,226,1
3333,285,1
3333,1849,1
3333,2140,1
3333,5059,1
3333,7033,1
3333,10740,1
3333,11241,1
3333,11242,1
3333,11877,1
3334,15,1
3334,21,1
3334,758,1
3335,33,1
3335,81,3
3335,84,2
3335,176,1
3335,508,1
3335,1017,1
3335,3562,1
3335,3563,1
3335,9952,1
3335,9957,1
3338,13,1
3338,102,1
3338,103,1
3338,9513,1
3338,9514,1
3339,18,2
3339,24,1
3339,210,1
3339,826,1
3339,3173,1
3341,73,2
3341,79,2
3341,81,2
3341,84,2
3341,169,5
3341,835,1
3341,3378,1
3343,2155,1
3343,3970,1
3344,67,1
3344,127,1
3344,11938,1
3346,102,1
3346,370,1
3347,79,1
3347,127,1
3347,181,1
3347,5129,1
3347,5329,1
3347,6628,1
3347,6629,1
3348,67,1
3348,1616,1
3348,1617,1
3348,1618,1
3348,1619,1
3348,1620,1
3348,1621,1
3348,1622,1
3348,1623,1
3348,1624,1
3348,1625,1
3348,1626,1
3349,81,1
3349,216,2
3351,67,1
3351,160,1
3351,551,1
3351,850,1
3351,2143,1
3352,13,2
3352,15,1
3352,21,2
3352,758,1
3354,25,1
3354,72,1
3354,122,1
3354,181,4
3354,182,1
3354,226,1
3354,1222,4
3354,2140,1
3354,3364,1
3354,5939,1
3354,10127,1
3354,10134,1
3355,102,1
3355,3544,1
3355,6165,1
3355,7258,1
3355,11879,1
3357,102,3
3357,103,3
3357,123,1
3357,197,2
3357,216,1
3357,228,1
3357,287,1
3357,304,1
3357,352,1
3357,527,2
3357,702,1
3357,2785,1
3357,3536,1
3357,3541,1
3357,3543,1
3357,3544,1
3357,3554,1
3357,3555,1
3357,4884,1
3357,6162,1
3357,11691,1
3359,25,1
3359,67,1
3359,79,1
3359,160,1
3359,1104,1
3359,1859,1
3360,233,1
3360,1684,1
3361,18,1
3362,1208,2
3362,1269,1
3362,2692,1
3364,25,1
3364,79,1
3364,81,2
3364,84,1
3364,176,1
3364,180,3
3364,181,2
3364,182,1
3364,194,2
3364,750,1
3366,16,1
3366,18,1
3366,33,1
3366,39,1
3366,187,1
3366,216,1
3366,309,1
3366,481,1
3366,1534,1
3367,18,1
3367,24,1
3367,25,1
3367,28,1
3367,30,4
3367,73,5
3367,78,1
3367,79,3
3367,80,3
3367,109,2
3367,130,1
3367,141,1
3367,176,2
3367,179,1
3367,238,1
3367,306,1
3367,347,1
3367,8015,1
3367,8023,1
3367,8450,1
3367,8927,1
3367,9810,1
3368,24,1
3368,73,2
3368,130,1
3368,179,1
3369,73,2
3369,79,3
3369,130,3
3369,169,1
3370,16,1
3370,79,2
3370,84,1
3370,6128,1
3371,24,1
3371,73,1
3371,78,1
3371,79,2
3371,81,4
3371,83,1
3371,84,4
3371,121,2
3371,127,1
3371,134,4
3371,185,2
3371,195,3
3371,292,2
3371,306,1
3371,389,1
3371,829,2
3371,1911,1
3371,4435,1
3371,4530,1
3371,4717,1
3371,6431,1
3373,24,3
3373,39,1
3373,73,12
3373,78,6
3373,79,10
3373,81,12
3373,84,5
3373,109,4
3373,169,9
3373,176,3
3373,181,2
3373,182,3
3373,185,6
3373,206,1
3373,228,2
3373,234,1
3373,285,1
3373,354,1
3373,499,1
3373,508,1
3373,512,1
3373,684,1
3373,698,1
3373,724,1
3373,1249,1
3373,1352,1
3373,1354,1
3373,1753,1
3373,1911,1
3373,2115,1
3373,2752,1
3373,3215,1
3373,3359,1
3373,6128,1
3373,8392,1
3373,9763,1
3373,9765,1
3373,9767,1
3373,9771,1
3373,9774,1
3373,9821,1
3373,9827,1
3373,12268,1
3374,24,1
3374,5514,1
3374,8891,1
3375,24,2
3375,73,2
3375,78,1
3375,79,1
3375,109,2
3375,134,3
3375,185,1
3375,231,1
3375,306,1
3375,839,1
3375,1352,1
3375,1753,1
3375,2115,1
3375,9821,1
3375,9829,1
3375,12362,1
3376,24,4
3376,73,1
3376,109,4
3376,297,1
3376,306,2
3376,406,1
3376,432,4
3376,512,1
3376,693,1
3376,823,1
3376,1554,1
3376,1609,1
3376,4052,1
3376,9372,1
3377,127,1
3377,346,1
3377,5514,1
3377,6642,1
3378,406,1
3378,2190,2
3378,4052,1
3378,4807,1
3379,432,1
3379,7573,1
3380,306,1
3380,406,2
3380,432,2
3380,693,2
3380,823,2
3380,4052,1
3381,73,1
3381,83,1
3381,823,1
3381,1640,1
3381,1641,1
3382,24,1
3382,73,4
3382,127,2
3382,265,1
3382,311,1
3382,432,4
3382,693,3
3382,823,4
3382,3507,3
3382,11169,1
3383,193,1
3383,406,1
3383,432,1
3383,683,1
3383,2190,1
3383,4052,1
3384,311,4
3384,406,1
3384,432,1
3384,10475,1
3385,24,1
3385,406,1
3385,432,1
3385,625,1
3385,693,1
3385,4052,1
3386,127,2
3386,134,1
3386,184,1
3386,185,2
3386,292,3
3386,406,1
3386,432,3
3386,693,3
3386,823,2
3386,850,1
3386,1627,1
3386,1640,2
3386,9491,1
3388,127,1
3388,432,2
3388,823,1
3388,1474,1
3388,1952,1
3388,1976,1
3391,79,2
3391,81,1
3391,127,1
3391,134,1
3391,292,1
3391,406,3
3391,432,3
3391,693,3
3391,823,3
3391,11499,1
3392,308,1
3392,352,1
3393,24,2
3393,73,1
3393,83,1
3393,130,1
3393,134,1
3393,346,1
3393,432,1
3393,526,1
3393,693,2
3393,823,1
3393,2689,1
3396,130,1
3396,432,2
3396,693,1
3396,4052,1
3397,24,5
3397,39,5
3397,49,1
3397,130,3
3397,167,2
3397,206,1
3397,216,2
3397,217,1
3397,218,1
3397,219,2
3397,220,1
3397,221,1
3397,222,1
3397,223,1
3397,285,1
3397,483,1
3397,508,3
3397,730,1
3397,737,1
3397,1613,2
3397,1645,1
3397,1648,1
3397,1650,1
3397,1653,1
3397,3245,1
3397,4367,1
3398,73,4
3398,79,2
3398,169,3
3398,181,2
3398,182,6
3398,185,1
3398,422,1
3398,508,1
3398,730,1
3398,737,1
3398,989,1
3398,1643,1
3398,1886,1
3398,3450,1
3398,7103,1
3398,7104,1
3398,12029,1
3399,73,1
3399,79,1
3399,81,2
3399,84,2
3399,130,1
3399,249,3
3399,321,1
3399,719,1
3399,1727,1
3399,6273,1
3399,6284,1
3399,11692,1
3400,13,1
3400,24,1
3400,72,2
3400,73,8
3400,78,3
3400,79,5
3400,81,2
3400,84,8
3400,108,1
3400,184,1
3400,192,1
3400,249,1
3400,360,1
3400,730,1
3400,824,1
3400,1076,1
3400,1642,1
3400,1671,1
3400,2140,1
3400,2142,1
3400,3829,1
3400,4449,1
3400,5286,2
3400,5294,1
3400,5295,1
3400,5297,1
3400,8300,1
3400,8301,1
3400,8304,1
3400,8307,1
3400,10213,1
3402,176,1
3402,1642,1
3403,206,1
3403,730,1
3403,1650,1
3403,1660,1
3403,1661,1
3404,18,5
3404,24,4
3404,39,1
3404,49,4
3404,79,1
3404,130,2
3404,199,2
3404,5286,1
3404,5886,1
3405,14,2
3405,21,1
3405,26,1
3405,56,2
3405,79,2
3405,82,1
3405,179,1
3405,185,1
3405,387,3
3405,575,1
3405,836,1
3405,1680,1
3405,3261,1
3405,6170,1
3406,185,1
3406,836,1
3406,1680,1
3407,78,1
3407,87,1
3407,6648,1
3408,7,1
3410,4,1
3410,185,1
3410,1681,1
3411,13,2
3411,14,5
3411,18,19
3411,26,1
3411,27,1
3411,33,3
3411,47,1
3411,73,2
3411,74,1
3411,79,3
3411,81,8
3411,84,1
3411,87,6
3411,127,2
3411,184,1
3411,187,7
3411,191,1
3411,213,3
3411,229,1
3411,234,3
3411,287,1
3411,309,2
3411,364,1
3411,391,10
3411,393,3
3411,425,1
3411,447,1
3411,500,1
3411,719,1
3411,724,1
3411,824,2
3411,825,1
3411,836,2
3411,839,1
3411,1492,2
3411,2360,1
3411,2362,1
3411,2384,1
3411,4328,1
3411,4944,1
3411,5038,1
3411,12172,1
3411,12173,1
3412,127,1
3412,1911,1
3412,6172,1
3413,13,2
3413,14,1
3413,15,1
3413,18,5
3413,39,9
3413,61,1
3413,86,1
3413,90,4
3413,127,1
3413,187,5
3413,195,3
3413,210,1
3413,450,1
3413,570,7
3413,1447,1
3413,1835,1
3413,2272,1
3413,2524,1
3413,6253,1
3413,6797,1
3413,9819,1
3413,11469,1
3414,33,1
3414,81,1
3414,87,3
3414,213,1
3414,391,1
3414,393,1
3414,824,1
3414,1252,1
3414,1538,1
3414,6444,1
3414,7530,1
3415,76,1
3416,1,1
3416,7,6
3416,76,1
3416,385,3
3416,386,3
3416,828,1
3416,8826,1
3417,4,5
3417,14,6
3417,18,4
3417,26,1
3417,32,3
3417,33,8
3417,73,1
3417,187,1
3417,364,1
3417,447,1
3417,500,1
3417,542,2
3417,574,1
3417,1372,1
3417,1887,1
3417,2185,1
3417,4120,1
3417,6474,1
3417,6648,1
3417,10099,1
3417,12170,1
3418,370,1
3418,387,3
3418,1538,1
3419,1681,1
3420,387,8
3420,424,1
3421,14,3
3421,18,2
3421,33,2
3421,346,1
3421,387,5
3421,389,1
3421,839,1
3421,1538,2
3421,1680,1
3421,7801,1
3421,8884,1
3422,7,2
3422,89,1
3423,76,2
3424,130,2
3424,134,1
3424,292,1
3424,827,1
3424,1372,1
3425,1,1
3425,7,1
3425,89,1
3425,127,1
3425,179,1
3425,386,1
3425,607,1
3425,615,1
3425,1365,1
3425,1946,1
3425,12403,1
3426,24,5
3426,25,3
3426,39,2
3426,85,3
3426,88,1
3426,128,1
3426,167,2
3426,203,5
3426,216,1
3426,247,1
3426,387,1
3426,625,1
3426,695,1
3426,696,1
3426,735,8
3426,1074,1
3426,1549,1
3426,1550,2
3426,1551,1
3426,1552,1
3426,1870,1
3426,1951,1
3426,4922,1
3426,8572,1
3427,24,4
3427,46,1
3427,73,12
3427,78,12
3427,79,11
3427,81,2
3427,84,2
3427,109,2
3427,184,3
3427,185,4
3427,210,2
3427,213,1
3427,216,2
3427,231,1
3427,306,1
3427,352,10
3427,512,1
3427,641,1
3427,1227,1
3427,1354,1
3427,1358,1
3427,1911,1
3427,2115,1
3427,5818,1
3427,8547,1
3427,9973,1
3427,10726,1
3428,73,1
3428,176,2
3428,178,2
3428,180,2
3428,194,3
3429,7,4
3429,130,1
3429,138,1
3429,1365,3
3429,10233,1
3429,10239,1
3430,25,2
3430,97,1
3430,181,2
3430,245,1
3430,249,1
3430,253,1
3430,263,1
3430,275,1
3430,352,1
3430,1097,1
3430,2139,1
3430,2140,1
3430,2203,1
3430,5095,1
3430,5321,1
3431,16,1
3431,18,1
3431,25,3
3431,33,1
3431,61,2
3431,78,1
3431,86,1
3431,121,1
3431,179,1
3431,190,1
3431,195,1
3431,275,1
3431,612,3
3431,1478,1
3431,1685,2
3431,1858,1
3431,2139,1
3432,25,1
3432,179,3
3432,190,1
3432,275,2
3432,364,1
3432,612,2
3432,1478,2
3432,1859,1
3432,2139,1
3433,25,1
3433,179,2
3433,275,4
3433,612,2
3433,1478,1
3434,181,1
3435,179,1
3435,181,1
3435,612,1
3435,1097,1
3435,1845,2
3436,3,1
3436,73,1
3436,121,1
3436,181,5
3436,182,2
3436,195,2
3436,275,1
3436,511,1
3436,895,1
3436,1858,1
3436,2199,1
3436,4938,1
3437,127,1
3437,1222,1
3437,5939,1
3438,7,1
3438,73,2
3438,179,3
3438,190,3
3438,233,1
3438,850,1
3438,1478,2
3438,1721,1
3439,181,1
3439,182,2
3439,253,1
3439,259,1
3439,260,1
3439,261,1
3439,262,1
3440,78,3
3440,79,2
3440,84,2
3440,185,1
3440,227,1
3440,292,1
3440,352,1
3440,370,1
3440,481,1
3440,1423,1
3440,1704,1
3440,2726,1
3440,8010,1
3440,12014,1
3441,14,1
3441,16,3
3441,18,1
3441,24,1
3441,25,2
3441,33,1
3441,74,1
3441,78,1
3441,79,2
3441,81,1
3441,121,1
3441,179,2
3441,195,2
3441,275,2
3441,285,1
3441,352,1
3441,447,1
3441,494,1
3441,496,1
3441,498,1
3441,499,1
3441,500,1
3441,508,1
3441,510,1
3441,511,1
3441,512,1
3441,513,1
3441,850,1
3441,1097,1
3441,1478,1
3441,4938,1
3442,25,1
3442,121,1
3442,181,1
3442,195,2
3442,735,1
3442,1858,1
3442,1859,1
3442,8893,1
3442,8894,1
3442,11439,1
3442,11440,1
3443,67,1
3443,79,1
3443,127,1
3443,160,1
3443,181,4
3443,248,1
3443,272,1
3443,274,1
3443,276,1
3443,352,1
3443,1105,1
3443,2142,1
3444,25,2
3444,122,1
3444,181,10
3444,182,4
3444,194,2
3444,216,1
3444,735,1
3444,850,1
3444,1097,2
3444,1222,3
3444,2139,1
3444,2140,1
3444,2154,1
3444,4397,1
3444,5927,1
3444,5939,1
3444,6767,1
3444,6794,1
3444,6803,1
3444,8586,1
3444,8723,1
3444,9824,1
3445,1,3
3445,25,3
3445,72,1
3445,73,1
3445,194,1
3445,352,1
3445,386,5
3445,1845,1
3445,2139,1
3445,3673,1
3445,5818,1
3445,5819,1
3446,2139,1
3447,25,1
3447,67,4
3447,79,2
3447,81,1
3447,160,1
3447,275,2
3447,1104,1
3447,1859,1
3447,5939,1
3447,11935,1
3448,25,1
3448,179,1
3448,195,1
3448,511,1
3448,612,1
3448,1685,2
3448,1724,1
3449,392,1
3450,25,1
3450,78,1
3450,79,2
3450,81,1
3450,84,1
3450,181,1
3450,249,1
3450,259,1
3450,275,2
3450,1859,1
3451,16,2
3451,25,2
3451,73,1
3451,79,1
3451,81,1
3451,195,1
3451,210,1
3451,275,4
3451,1478,1
3451,3982,1
3452,181,1
3452,253,3
3452,259,1
3453,1,1
3453,2069,1
3453,2139,1
3454,190,1
3454,1097,1
3455,127,1
3455,182,1
3455,253,2
3455,259,3
3455,260,1
3455,261,2
3455,262,1
3456,181,6
3456,182,1
3456,195,2
3458,73,5
3458,75,1
3458,81,1
3458,88,5
3458,108,1
3458,134,2
3458,192,8
3458,216,1
3458,247,11
3458,249,1
3458,250,1
3458,292,4
3458,306,1
3458,528,2
3458,735,1
3458,830,1
3458,850,2
3458,2118,1
3458,2206,1
3458,8235,1
3458,8236,1
3458,8237,1
3458,8239,1
3458,12209,1
3459,73,3
3459,78,3
3459,79,5
3459,81,1
3459,134,2
3459,231,1
3459,306,1
3459,526,1
3459,9473,1
3459,9821,1
3459,10585,1
3460,24,3
3460,49,2
3460,73,4
3460,79,6
3460,98,2
3460,130,12
3460,134,6
3460,184,1
3460,226,1
3460,234,1
3460,292,1
3460,346,1
3460,352,1
3460,393,1
3460,408,1
3460,481,1
3460,503,1
3460,836,1
3460,1039,1
3460,1096,1
3460,2118,1
3460,3831,1
3460,4411,1
3460,4847,1
3460,5322,2
3460,6253,1
3460,6794,1
3460,8002,1
3460,10237,1
3460,11275,1
3460,11614,1
3461,13,1
3461,24,1
3461,73,5
3461,78,4
3461,79,4
3461,81,6
3461,84,3
3461,98,1
3461,109,1
3461,185,1
3461,216,1
3461,226,2
3461,228,1
3461,249,1
3461,296,1
3461,352,1
3461,370,1
3461,526,1
3461,719,1
3461,724,1
3461,824,1
3461,1354,1
3461,4774,1
3461,5009,1
3461,5010,1
3461,8306,1
3461,8308,1
3461,9767,1
3462,24,1
3462,73,1
3462,79,1
3462,164,1
3462,184,2
3462,187,1
3462,206,1
3462,345,1
3462,530,1
3462,636,1
3462,834,1
3462,996,1
3462,1559,1
3462,4519,1
3462,5086,1
3462,5100,1
3462,5407,1
3462,5744,1
3462,12032,1
3464,73,6
3464,78,6
3464,79,4
3464,81,1
3464,84,1
3464,109,2
3464,184,3
3464,185,1
3464,192,1
3464,352,6
3464,508,2
3464,512,1
3464,641,1
3464,706,1
3464,724,1
3464,824,1
3464,839,1
3464,1354,1
3464,3561,1
3464,3829,1
3464,3831,1
3464,4356,1
3464,9763,1
3464,9764,1
3464,12209,1
3465,130,3
3465,134,2
3465,292,1
3465,526,1
3465,670,1
3465,735,2
3465,1098,1
3465,4069,1
3465,6624,1
3466,13,1
3466,20,1
3466,24,5
3466,25,2
3466,49,2
3466,73,3
3466,78,1
3466,79,4
3466,109,1
3466,130,8
3466,134,9
3466,184,2
3466,185,2
3466,208,2
3466,213,2
3466,231,1
3466,292,1
3466,296,1
3466,308,1
3466,346,3
3466,352,2
3466,526,3
3466,611,7
3466,713,1
3466,824,2
3466,850,2
3466,853,1
3466,1081,1
3466,1097,2
3466,1355,1
3466,1434,1
3466,1680,1
3466,1911,1
3466,2766,1
3466,3605,1
3466,4140,1
3466,7797,1
3466,7800,1
3466,8573,1
3466,8575,1
3466,9254,1
3466,9972,1
3466,11284,1
3466,11613,1
3466,11614,1
3466,11859,1
3466,12205,1
3466,12239,1
3466,12268,1
3467,78,1
3467,79,1
3467,81,1
3467,84,1
3467,354,1
3467,601,1
3468,24,2
3468,73,2
3468,78,1
3468,79,4
3468,81,8
3468,84,4
3468,127,1
3468,184,1
3468,195,2
3468,292,1
3468,296,1
3468,354,1
3468,389,1
3468,611,1
3468,736,1
3468,824,1
3468,3361,1
3468,4294,1
3468,6976,1
3468,8309,1
3468,9182,1
3468,9820,1
3468,10220,1
3469,24,1
3469,73,4
3469,78,1
3469,79,1
3469,81,5
3469,121,1
3469,127,1
3469,181,1
3469,195,1
3469,242,1
3469,306,1
3469,352,3
3469,389,12
3469,706,1
3469,1044,1
3469,4952,1
3469,6253,1
3469,6794,1
3469,6798,1
3469,12029,1
3469,12642,1
3470,1,1
3470,72,17
3470,73,5
3470,108,1
3470,147,1
3470,191,1
3470,192,10
3470,195,1
3470,386,4
3470,387,2
3470,735,3
3470,737,1
3470,2380,1
3470,4955,1
3470,6510,1
3470,6900,1
3470,7003,1
3470,7007,1
3470,7016,1
3470,8728,1
3470,8731,1
3470,10243,1
3470,10826,1
3471,1,2
3471,25,2
3471,72,9
3471,73,3
3471,80,1
3471,386,8
3471,735,1
3471,848,2
3471,1286,1
3472,25,1
3472,73,2
3472,2694,1
3473,25,3
3473,39,1
3473,72,7
3473,192,1
3473,848,2
3473,850,1
3473,1024,1
3473,1026,1
3473,1030,1
3473,1032,1
3473,1042,1
3473,1286,1
3473,3631,1
3474,25,1
3474,73,1
3474,848,2
3475,39,1
3475,72,7
3475,73,8
3475,75,2
3475,78,3
3475,79,3
3475,81,3
3475,84,2
3475,88,4
3475,108,1
3475,127,1
3475,192,1
3475,210,1
3475,229,1
3475,249,2
3475,285,1
3475,306,1
3475,360,3
3475,387,2
3475,543,5
3475,3829,1
3475,3832,1
3475,4956,1
3475,5741,1
3475,9182,1
3475,10213,1
3475,10691,1
3475,11224,1
3476,25,1
3476,72,3
3476,73,1
3476,147,1
3476,192,1
3476,386,13
3476,415,3
3476,2276,1
3476,4955,1
3476,5532,1
3476,10829,1
3477,1,1
3477,72,3
3477,73,1
3477,78,2
3477,352,2
3477,848,1
3477,1023,2
3477,1032,1
3477,1044,1
3477,1076,1
3477,1286,1
3477,1722,1
3478,73,1
3478,134,2
3478,608,1
3478,2694,1
3478,2695,1
3479,5532,1
3480,25,3
3480,72,1
3480,386,1
3480,848,3
3480,850,1
3480,1024,1
3480,1032,1
3480,1076,1
3480,1284,1
3480,1286,2
3480,1722,1
3481,25,2
3481,33,1
3481,73,4
3481,75,2
3481,185,1
3481,191,1
3481,192,7
3481,195,3
3481,247,1
3481,387,21
3481,424,3
3481,511,1
3481,545,1
3481,735,2
3481,797,1
3481,1447,1
3481,1538,1
3481,3259,2
3481,3265,1
3481,7002,1
3481,7804,1
3481,12208,1
3482,24,1
3482,73,5
3482,127,1
3482,192,8
3482,216,1
3482,226,1
3482,292,2
3482,528,1
3482,735,8
3482,824,1
3482,839,1
3482,1354,3
3482,2766,1
3482,4356,1
3482,4431,1
3482,4773,1
3483,39,1
3483,130,1
3483,199,1
3483,315,1
3483,541,1
3483,706,1
3483,781,1
3483,1237,1
3483,11775,1
3484,130,1
3484,140,1
3484,167,1
3484,512,1
3484,1316,1
3484,1731,1
3484,2349,1
3484,2664,1
3484,7093,1
3485,39,1
3485,98,1
3485,1237,1
3486,24,1
3486,4816,1
3488,13,5
3488,24,2
3488,49,1
3488,83,3
3488,127,1
3488,130,4
3488,134,6
3488,185,1
3488,195,2
3488,207,1
3488,285,1
3488,299,1
3488,512,1
3488,526,1
3488,527,1
3488,625,11
3488,702,1
3488,824,2
3488,1352,1
3488,1734,1
3488,1911,1
3488,2700,1
